Sample_ID,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.5811388300841898,-1.57071744265846,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.596959728306189,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.5811388300841898,-1.57071744265846,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.596959728306189,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.5811388300841898,-1.57071744265846,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.596959728306189,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-3,0.0,0.33333333333333337,-0.3333333333333333,0.0,0.0,-4.2130001622920416e-17,1.4498930239924246,-1.5811388300841895,0.27854300726557774,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,4.799999999999997,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-5,0.0,0.0,0.0,0.0,0.0,-4.2130001622920416e-17,-0.06041220933301773,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.0,0.0,,0.38766012669834354,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,1.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-4.2130001622920416e-17,-0.06041220933301773,1.5811388300841898,-0.8820528563409962,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6074592478955287,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-4.2130001622920416e-17,-0.06041220933301773,1.5811388300841898,-0.8820528563409962,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6074592478955287,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-4.2130001622920416e-17,-0.06041220933301773,1.5811388300841898,-0.8820528563409962,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6074592478955287,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-2,0.0,0.0,0.0,0.0,0.0,-4.2130001622920416e-17,-0.06041220933301773,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.0,0.0,,0.38766012669834354,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.0,1.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,0.0,0.0,0.0,0.0,0.0,-4.2130001622920416e-17,-0.06041220933301773,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.0,0.0,,0.38766012669834354,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.0,1.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-2,0.0,0.0,0.0,-0.3333333333333333,0.33333333333333337,-4.2130001622920416e-17,-0.06041220933301773,-4.2130001622920416e-17,-0.8820528563409962,1.2649110640673518,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.245852933820955,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-3,0.0,0.0,0.0,-0.3333333333333333,0.33333333333333337,-4.2130001622920416e-17,-0.06041220933301773,-4.2130001622920416e-17,-0.8820528563409962,1.2649110640673518,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.245852933820955,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-5,0.0,0.0,0.0,-0.6666666666666666,0.6666666666666667,-4.2130001622920416e-17,-0.06041220933301773,-4.2130001622920416e-17,-2.0426487199475702,2.846049894151541,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.7886284439004854,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_4,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.5811388300841898,-1.57071744265846,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.596959728306189,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.0,0.0,0.0,0.0,0.0,-4.2130001622920416e-17,-0.06041220933301773,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.0,0.0,,0.38766012669834354,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,1.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,-0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,-1.5811388300841895,1.4498930239924246,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.5969597283061885,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,-0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,-1.5811388300841895,1.4498930239924246,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.5969597283061885,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-3.162277660168379,2.960198257317867,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,1.3333333333333335,0.9428090415820634,0.43067655807339306,3.1225438946205024,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-4.2130001622920416e-17,-0.06041220933301773,1.5811388300841898,-0.8820528563409962,-0.31622776601683794,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6074592478955287,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-5,0.0,0.0,0.0,0.0,0.0,-4.2130001622920416e-17,-0.06041220933301773,-4.2130001622920416e-17,0.27854300726557774,-0.31622776601683794,0.0,0.0,,0.38766012669834354,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,1.0,0.0,0.0
