Sample_ID,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,0.6666666666666667,-0.6666666666666666,0.0,0.0,0.0,2.881754895579339,-1.6341454070856032,0.12751534261266761,0.11211526391279032,-0.12087344460380708,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.825263588544354,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.3489065468669248,-0.8330937369456017,0.12751534261266761,0.11211526391279032,-0.12087344460380708,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.3310945580880336,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.3489065468669248,-0.8330937369456017,0.12751534261266761,0.11211526391279032,-0.12087344460380708,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.3310945580880336,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-3.249638499270318,1.5700612734744035,0.12751534261266761,0.11211526391279032,-0.12087344460380708,1.3333333333333335,0.9428090415820634,0.43067655807339306,3.2016935870508085,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,0.0,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.0,-0.18394180184548972,1.5700612734744035,-0.6694555487165053,-0.8221786020271294,-0.12087344460380708,1.3333333333333333,0.816496580927726,0.6460148371100897,1.7923518520104718,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,0.0,0.0,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,-0.18394180184548972,-0.032042066805600115,1.7214571252710136,-0.8221786020271294,-1.1281521496355325,1.3333333333333333,0.816496580927726,0.6460148371100897,1.9325554373788625,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,0.0,-0.6666666666666666,1.0,-0.3333333333333333,0.0,-0.18394180184548972,-1.6341454070856032,2.5184280166001862,-0.8221786020271294,-0.12087344460380708,1.9999999999999998,1.247219128924647,0.6284208026252548,2.6431011856945017,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_2,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,0.0,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,0.0,-0.18394180184548972,-0.8330937369456017,1.7214571252710136,-0.8221786020271294,-0.12087344460380708,1.3333333333333333,0.816496580927726,0.6460148371100897,1.7518432836336082,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,0.0,0.0,-0.3333333333333333,0.33333333333333337,0.0,-0.18394180184548972,-0.032042066805600115,-0.6694555487165053,1.0464091298527103,-0.12087344460380708,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.1008661534719442,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,0.0,-0.3333333333333333,0.0,0.33333333333333337,0.0,-0.18394180184548972,-0.8330937369456017,0.12751534261266761,1.0464091298527103,-0.12087344460380708,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.3852190810145477,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
