Sample_ID,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.19999999999999996,0.0,0.0,-0.2,0.0,0.8221786020271293,-0.047457899787624956,0.11291122120707019,-0.5106168952687579,0.061839241410310636,0.39999999999999997,0.282842712474619,0.43067655807339306,0.9973211209295508,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.8,0.0,0.0,0.2,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.19999999999999996,0.0,0.0,-0.2,0.0,0.8221786020271293,-0.047457899787624956,0.11291122120707019,-0.5106168952687579,0.061839241410310636,0.39999999999999997,0.282842712474619,0.43067655807339306,0.9973211209295508,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.8,0.0,0.0,0.2,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.19999999999999996,0.0,0.0,-0.2,0.0,0.8221786020271293,-0.047457899787624956,0.11291122120707019,-0.5106168952687579,0.061839241410310636,0.39999999999999997,0.282842712474619,0.43067655807339306,0.9973211209295508,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.8,0.0,0.0,0.2,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,0.0,0.9,0.0,-0.9,0.0,-0.11211526391279034,2.0881475906554976,0.11291122120707019,-2.1653938706767693,0.061839241410310636,1.8,1.2727922061357855,0.43067655807339306,2.672283344461836,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_4,0.0,0.1,0.0,0.9,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,-0.8,1.0,0.0,-0.2,0.0,-3.84929072767247,2.3254370895936223,0.11291122120707019,-0.5106168952687579,0.061839241410310636,2.0,1.2961481396815722,0.5861353116146786,3.803308381542068,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.8,0.0,0.0,0.2,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.0,-0.3,0.30000000000000004,0.0,0.0,-0.11211526391279034,-0.7593263966019992,0.7643221127863215,-0.037823473723611695,0.061839241410310636,0.6000000000000001,0.42426406871192857,0.43067655807339317,1.0930480092767223,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.3,0.7,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0,-0.4,1.0,-0.6,0.0,-0.11211526391279034,-0.9966158955401241,2.284280859804574,-1.45620373835905,0.061839241410310636,2.0,1.2328828005937953,0.639759388112919,2.549026521941281,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.4,0.0,0.6,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,-0.6,0.6,0.0,0.0,-0.11211526391279034,-1.4711948934163734,1.4157330043655723,-0.037823473723611695,0.061839241410310636,1.2,0.848528137423857,0.43067655807339306,2.010813171152243,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_2,0.0,0.6,0.4,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.0,-0.6,-0.1,0.7,0.0,-0.11211526391279034,-1.4711948934163734,-0.10422574265268021,1.6169535016843994,0.061839241410310636,1.4,0.9273618495495703,0.5580863559661718,2.002287346585701,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_2,0.0,0.6,0.1,0.3,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.0,-0.3,-0.7,1.0,0.0,-0.11211526391279034,-0.7593263966019992,-1.4070475258111823,2.326143634002119,0.061839241410310636,2.0,1.2569805089976536,0.6204522236444332,2.3111822542694562,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.3,0.7,0.0,0.0
