Sample_ID,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.4664264400456781,-1.1517371326448296,0.07088812050083355,0.23284515771189984,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.4553702510264381,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.4664264400456781,-1.1517371326448296,0.07088812050083355,0.23284515771189984,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.4553702510264381,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.4664264400456781,-1.1517371326448296,0.07088812050083355,0.23284515771189984,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.4553702510264381,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,0.0,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.0,-0.1275153426126677,1.8268933828159368,-0.8152133857595862,-0.7373429994210162,-0.1428571428571429,1.3333333333333333,0.816496580927726,0.6460148371100897,2.4468228776122936,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-3.315398907929359,1.8268933828159368,0.07088812050083355,0.23284515771189984,-0.1428571428571429,1.3333333333333335,0.9428090415820634,0.43067655807339306,3.3474354302486615,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,0.0,0.0,1.0,-0.3333333333333333,-0.6666666666666666,-0.1275153426126677,-0.1588602941579076,2.7291926392820933,-0.7373429994210162,-3.7142857142857144,2.0,1.247219128924647,0.6284208026252548,3.850111362689028,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0,0.0,0.6666666666666667,-0.6666666666666666,0.0,-0.1275153426126677,-0.1588602941579076,1.8430911330216735,-1.7075311565539324,-0.1428571428571429,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.9786814735729534,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-0.1275153426126677,-0.1588602941579076,0.9569896267612537,-0.7373429994210162,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.0020875425620095,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.0,0.0,-0.3333333333333333,0.33333333333333337,0.0,-0.1275153426126677,-0.1588602941579076,-0.8152133857595862,1.203033314844816,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.195876092000918,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.0,0.0,-0.3333333333333333,0.33333333333333337,0.0,-0.1275153426126677,-0.1588602941579076,-0.8152133857595862,1.203033314844816,-0.1428571428571429,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.195876092000918,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
