Sample_ID,Residual,Standardized_residuals,True_y,Predicted_y
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.2999999999999998,0.13489815189531862,4,3.7
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.2999999999999998,0.13489815189531862,4,3.7
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.20000000000000018,0.0,4,3.8
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,0.3999999999999999,0.26979630379063785,3,2.6
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-3,0.20000000000000018,0.0,3,2.8
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,-0.7000000000000002,-1.2140833670578723,3,3.7
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-5,0.3999999999999999,0.26979630379063785,3,2.6
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-5,0.10000000000000009,-0.13489815189531923,2,1.9
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-2,-0.3999999999999999,-0.8093889113719147,1,1.4
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,-1.0,-1.6187778227438294,1,2.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-1,-1.1,-1.7536759746391486,0,1.1
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-2,-0.8,-1.3489815189531913,0,0.8
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-5,-1.1,-1.7536759746391486,0,1.1
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.3999999999999999,0.26979630379063785,4,3.6
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.20000000000000018,0.0,4,3.8
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,1.0,1.0791852151625525,3,2.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,1.1,1.214083367057872,2,0.9
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,1.5,1.7536759746391481,2,0.5
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,1.0,1.0791852151625525,2,1.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.7,0.6744907594765952,2,1.3
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-1,0.30000000000000004,0.13489815189531892,1,0.7
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.19999999999999996,-2.9953406842712995e-16,1,0.8
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.0,-0.26979630379063846,1,1.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-3,-0.3,-0.6744907594765958,0,0.3
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-4,-0.3,-0.6744907594765958,0,0.3
