Sample_ID,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,0.5,-0.5,0.0,0.0,0.0,1.6487051746684591,-1.562266931769886,-0.08838834764831845,0.1313623674449474,-0.014038631311397811,1.0,0.7071067811865476,0.43067655807339306,1.6250315067112857,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.5,0.5,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,0.6,-0.5,-0.1,0.0,0.0,2.0009926051531726,-1.562266931769886,-0.5303300858899107,0.1313623674449474,-0.014038631311397811,1.2000000000000002,0.7874007874011811,0.5706512676864157,2.0378184611553865,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_2,0.4,0.5,0.1,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,0.8,-0.8,0.0,0.0,0.0,2.7055674661226,-2.5386837641260653,-0.08838834764831845,0.1313623674449474,-0.014038631311397811,1.6,1.1313708498984762,0.43067655807339306,2.66653786918956,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_2,0.2,0.8,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,0.0,0.4,-0.3,-0.1,0.0,-0.11273197775510832,1.3669835652986506,-1.4142135623730951,-0.23353309767990646,-0.014038631311397811,0.7999999999999999,0.5099019513592785,0.6053757932145417,2.916804102154214,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.6,0.3,0.1,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,-0.4,0.4,0.0,0.0,0.0,-1.5218816996939626,1.3669835652986506,-0.08838834764831845,0.1313623674449474,-0.014038631311397811,0.8,0.5656854249492381,0.43067655807339306,1.549913191895435,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.4,0.6,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,0.0,0.0,0.5,-0.3,-0.2,-0.11273197775510832,0.06509445549041193,2.1213203435596424,-0.9633240279296142,-0.7159701968812886,1.0,0.6164414002968976,0.639759388112919,2.667922530568479,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.5,0.3,0.2
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,-0.1,0.0,0.4,-0.3,0.0,-0.46501940823982185,0.06509445549041193,1.6793786053180504,-0.9633240279296142,-0.014038631311397811,0.8,0.5099019513592785,0.6053757932145417,1.7761435595626904,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.1,0.0,0.6,0.3,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,-0.1,0.0,0.4,-0.2,-0.1,-0.46501940823982185,0.06509445549041193,1.6793786053180504,-0.5984285628047603,-0.3650044140963432,0.7999999999999999,0.46904157598234303,0.7536839766284379,1.699523346101142,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.1,0.0,0.6,0.2,0.1
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,0.0,0.0,-0.2,0.4,-0.2,-0.11273197775510832,0.06509445549041193,-0.9722718241315028,1.590944227944363,-0.7159701968812886,0.8,0.48989794855663565,0.6460148371100897,1.8708000236080946,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.2,0.6,0.2
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,0.0,0.0,-0.2,0.30000000000000004,-0.1,-0.11273197775510832,0.06509445549041193,-0.9722718241315028,1.2260487628195091,-0.3650044140963432,0.6,0.37416573867739417,0.6284208026252548,1.6357097972563892,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.2,0.7,0.1
