Sample_ID,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.5811388300841898,-1.57071744265846,-0.16876318513890362,0.3391511081780565,-0.23284515771189987,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6007793202285163,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.5811388300841898,-1.57071744265846,-0.16876318513890362,0.3391511081780565,-0.23284515771189987,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6007793202285163,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.5811388300841898,-1.57071744265846,-0.16876318513890362,0.3391511081780565,-0.23284515771189987,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6007793202285163,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,0.0,0.0,0.0,0.0,0.0,-4.2130001622920416e-17,-0.060412209333017726,-0.16876318513890362,0.3391511081780565,-0.23284515771189987,0.0,0.0,,0.40310598119014485,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,1.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,-0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,-3.162277660168379,2.960198257317867,-0.16876318513890362,0.3391511081780565,-0.23284515771189987,1.3333333333333335,0.9428090415820634,0.43067655807339306,3.1244990689823013,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.0,0.0,0.6666666666666667,-0.6666666666666666,0.0,-4.2130001622920416e-17,-0.060412209333017726,2.6439565671761565,-2.0833568073794897,-0.23284515771189987,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.6766997596972804,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-4.2130001622920416e-17,-0.060412209333017726,1.2375966910186262,-0.8721028496007167,-0.23284515771189987,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.2405186069760896,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,0.0,0.33333333333333337,-0.3333333333333333,0.0,-4.2130001622920416e-17,-0.060412209333017726,1.2375966910186262,-0.8721028496007167,-0.23284515771189987,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.2405186069760896,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,0.0,0.0,0.0,0.0,0.0,-4.2130001622920416e-17,-0.060412209333017726,-0.16876318513890362,0.3391511081780565,-0.23284515771189987,0.0,0.0,,0.40310598119014485,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.0,1.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.0,0.0,0.0,0.0,0.0,-4.2130001622920416e-17,-0.060412209333017726,-0.16876318513890362,0.3391511081780565,-0.23284515771189987,0.0,0.0,,0.40310598119014485,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.0,1.0,0.0
