Sample_ID,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.5,-0.3,-0.2,0.0,0.0,2.2571059707475145,-1.1548994018162513,-0.6588439439394989,0.16038325696794622,-0.20412414523193148,1.0,0.6164414002968976,0.639759388112919,3.2408675301530416,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.5,0.3,0.2,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.30000000000000004,-0.3,0.0,0.0,0.0,1.375423950924267,-1.1548994018162513,0.18582777905985867,0.16038325696794622,-0.20412414523193148,0.6000000000000001,0.42426406871192857,0.43067655807339317,1.39458891227385,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.7,0.3,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.4,-0.4,0.0,0.0,0.0,1.8162649608358907,-1.4829958227867774,0.18582777905985867,0.16038325696794622,-0.20412414523193148,0.8,0.5656854249492381,0.43067655807339306,1.8581159662541156,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6,0.4,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,-0.2,0.4,-0.1,-0.1,0.0,-0.828781098633853,1.1417755449774305,-0.2365080824398201,-0.20412414523193154,-0.20412414523193148,0.8,0.46904157598234303,0.7536839766284379,1.3455925438231637,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.2,0.6,0.1,0.1,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,-0.3,0.5,-0.2,0.0,0.0,-1.2696221085454769,1.4698719659479564,-0.6588439439394989,0.16038325696794622,-0.20412414523193148,1.0,0.6164414002968976,0.639759388112919,1.4593277247839354,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.3,0.5,0.2,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.0,0.0,0.4,-0.3,-0.1,0.05290092118939486,-0.17061013890467347,1.8751712250585737,-0.933138949631687,-0.6293827811317888,0.7999999999999999,0.5099019513592785,0.6053757932145417,2.0307686343400158,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6,0.3,0.1
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,-0.1,0.0,0.30000000000000004,-0.2,0.0,-0.38794008872222907,-0.17061013890467347,1.452835363558895,-0.5686315474318092,-0.20412414523193148,0.6000000000000001,0.37416573867739417,0.6284208026252548,1.694408181895316,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.1,0.0,0.7,0.2,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,0.0,0.4,-0.4,0.0,0.05290092118939486,-0.17061013890467347,1.8751712250585737,-1.2976463518315648,-0.20412414523193148,0.8,0.5656854249492381,0.43067655807339306,2.0237827420169467,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6,0.4,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-1,0.0,0.0,-0.1,0.4,-0.3,0.05290092118939486,-0.17061013890467347,-0.2365080824398201,1.6184128657674572,-1.4799000529315034,0.8,0.5099019513592785,0.6053757932145417,1.7495625637810284,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.1,0.6,0.3
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.0,0.0,0.0,0.09999999999999998,-0.1,0.05290092118939486,-0.17061013890467347,0.18582777905985867,0.5248906591678238,-0.6293827811317888,0.19999999999999998,0.1414213562373095,0.43067655807339306,0.7510880886105553,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.0,0.9,0.1
