Sample_ID,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.3363062095621219,-0.9514787324428188,0.22406453988256791,-0.05907961912673916,-0.0732252025938213,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.327494120065562,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.3363062095621219,-0.9514787324428188,0.22406453988256791,-0.05907961912673916,-0.0732252025938213,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.327494120065562,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,1.3363062095621219,-0.9514787324428188,0.22406453988256791,-0.05907961912673916,-0.0732252025938213,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.327494120065562,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,0.0,0.33333333333333337,0.0,0.0,-0.3333333333333333,-2.6704762592497867e-17,0.7475904326336433,0.22406453988256791,-0.05907961912673916,-0.9885402350165868,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6024675793011331,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,-0.3333333333333333,1.0,-0.3333333333333333,-0.3333333333333333,0.0,-1.3363062095621216,2.4466595977101053,-0.5761659596980319,-0.7975748582109781,-0.0732252025938213,1.9999999999999998,1.1547005383792517,0.7719796553163858,2.619260991029226,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,0.0,0.0,0.6666666666666667,-0.6666666666666666,0.0,-2.6704762592497867e-17,-0.10194414990458776,1.8245255390437676,-1.5360700972952173,-0.0732252025938213,1.3333333333333335,0.9428090415820634,0.43067655807339306,2.082546721872531,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,0.0,-0.3333333333333333,0.6666666666666667,0.0,-0.3333333333333333,-2.6704762592497867e-17,-0.9514787324428188,1.8245255390437676,-0.05907961912673916,-0.9885402350165868,1.3333333333333333,0.816496580927726,0.6460148371100897,2.046244400043217,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,0.0,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,0.0,-2.6704762592497867e-17,-0.9514787324428188,1.8245255390437676,-0.7975748582109781,-0.0732252025938213,1.3333333333333333,0.816496580927726,0.6460148371100897,1.8420351024518573,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,0.0,0.0,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,-2.6704762592497867e-17,-0.10194414990458776,-0.5761659596980319,1.4179108590417389,-0.9885402350165868,1.3333333333333333,0.816496580927726,0.6460148371100897,1.4009219597535816,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,0.0,0.0,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,-2.6704762592497867e-17,-0.10194414990458776,-0.5761659596980319,1.4179108590417389,-0.9885402350165868,1.3333333333333333,0.816496580927726,0.6460148371100897,1.4009219597535816,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
