Sample_ID,Residual,Standardized_residuals,True_y,Predicted_y
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,0.20000000000000018,0.337245379738298,4,3.8
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,0.2999999999999998,0.5058680696074462,4,3.7
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,0.20000000000000018,0.337245379738298,4,3.8
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,-0.3999999999999999,-0.6744907594765953,3,3.4
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,-0.3999999999999999,-0.6744907594765953,3,3.4
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,0.10000000000000009,0.168622689869149,3,2.9
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,-0.6000000000000001,-1.0117361392148934,3,3.6
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,0.5,0.8431134493457443,2,1.5
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,0.0,0.0,2,2.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,-0.8,-1.3489815189531909,0,0.8
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,-1.1,-1.8548495885606375,0,1.1
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,-1.0,-1.6862268986914886,0,1.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,-1.0,-1.6862268986914886,0,1.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,0.7000000000000002,1.1803588290840423,4,3.3
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,0.20000000000000018,0.337245379738298,4,3.8
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,-0.3999999999999999,-0.6744907594765953,3,3.4
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,0.0,0.0,2,2.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,-0.10000000000000009,-0.168622689869149,2,2.1
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,-0.10000000000000009,-0.168622689869149,2,2.1
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,1.0,1.6862268986914886,1,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,0.6,1.0117361392148931,1,0.4
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,0.8,1.3489815189531909,1,0.2
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,0.4,0.6744907594765954,1,0.6
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,-0.3999999999999999,-0.6744907594765953,1,1.4
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,0.0,0.0,0,0.0
